mcc_code,day,volume
5732,464,1765641.34689
5732,465,1962142.1015
5732,466,2356642.03514
5732,467,2754142.83869
5732,468,2306525.81826
5732,469,2402842.61955
5732,470,2890923.13732
5732,471,1930729.82207
5732,472,2204743.59378
5732,473,2160445.5989
5732,474,1739087.86952
5732,475,2176618.45368
5732,476,2212907.53543
5732,477,2056902.10389
5732,478,1826582.77665
5732,479,3076695.70588
5732,480,2596729.1846
5732,481,2373154.82991
5732,482,2709478.6604
5732,483,2269327.24273
5732,484,2645985.59574
5732,485,1920485.06612
5732,486,1959413.25727
6011,457,192684296.293
6011,458,338777106.238
6011,459,352454827.758
6011,460,360796212.717
6011,461,358945416.5
6011,462,377237758.267
6011,463,299523933.302
6011,464,203659421.381
6011,465,370277753.486
6011,466,399331551.05
6011,467,399331551.05
6011,468,391188747.269
6011,469,411837797.477
6011,470,303493107.255
6011,471,197394343.124
6011,472,370277753.486
6011,473,393245986.86
6011,474,398219379.599
6011,475,390099254.173
6011,476,401165497.738
6011,477,291508161.531
6011,478,196491712.772
6011,479,318227888.087
6011,480,322990672.201
6011,481,395356228.719
6011,482,379774921.13
6011,483,382130493.195
6011,484,269957766.421
6011,485,194813437.814
6011,486,223674235.41
5331,457,3937338.38273
5331,458,4173749.81882
5331,459,4709390.80852
5331,460,4971354.12353
5331,461,4885315.29213
5331,462,4607948.75357
5331,463,4905140.32488
5331,464,3978546.06722
5331,465,4763683.04624
5331,466,4742191.60108
5331,467,5288038.16686
5331,468,5260771.59222
5331,469,5669994.49966
5331,470,5328126.71283
5331,471,4015092.10619
5331,472,4430629.99391
5331,473,4765659.25206
5331,474,3047497.85072
5331,475,5091304.55198
5331,476,6101018.88116
5331,477,4849779.90317
5331,478,2611211.0944
5331,479,6622408.54704
5331,480,3956330.64967
5331,481,4866208.73213
5331,482,7008585.93265
5331,483,6830635.5983
5331,484,5093604.15748
5331,485,4716292.72778
5331,486,4093661.35839
5912,457,3007384.66728
5912,458,4227315.90877
5912,459,4092602.39145
5912,460,4272810.14336
5912,461,4401959.23631
5912,462,4409156.6806
5912,463,4035254.5056
5912,464,3395665.03489
5912,465,4260182.19369
5912,466,4042665.8458
5912,467,4089575.23563
5912,468,4472757.00551
5912,469,4645757.84549
5912,470,4462739.04327
5912,471,3460042.23576
5912,472,4163088.62665
5912,473,4430691.39316
5912,474,4708023.24381
5912,475,4442079.38742
5912,476,4632846.19404
5912,477,3670886.49343
5912,478,3135009.61568
5912,479,4308394.91878
5912,480,3840347.53755
5912,481,4404877.14361
5912,482,4420310.60181
5912,483,4512878.77586
5912,484,3734353.74903
5912,485,3125928.98596
5912,486,3297363.55995
5411,457,29281768.9933
5411,458,27526404.9665
5411,459,30207984.7139
5411,460,29602581.9571
5411,461,29602581.9571
5411,462,34778153.1605
5411,463,34086681.8323
5411,464,29377137.1083
5411,465,28616944.0123
5411,466,30097682.6197
5411,467,29602581.9571
5411,468,29602581.9571
5411,469,34622303.1778
5411,470,34008484.2818
5411,471,28048212.3121
5411,472,27474422.743
5411,473,32039828.9147
5411,474,29602581.9571
5411,475,29602581.9571
5411,476,34622303.1778
5411,477,34008484.2818
5411,478,29281768.9933
5411,479,29563409.1652
5411,480,30108958.4754
5411,481,29383198.0178
5411,482,29602581.9571
5411,483,34622303.1778
5411,484,34008484.2818
5411,485,28048212.3121
5411,486,37692318.9928
5812,457,4721035.14614
5812,458,4310736.70036
5812,459,4234506.83425
5812,460,4371725.59779
5812,461,4683751.6085
5812,462,5768413.11025
5812,463,5833323.35707
5812,464,4668888.01813
5812,465,3910468.47864
5812,466,4154027.30199
5812,467,4242921.7831
5812,468,4763758.99391
5812,469,6243225.63529
5812,470,6292024.20581
5812,471,4612252.1731
5812,472,3988000.17582
5812,473,4312473.5724
5812,474,4007230.61183
5812,475,4226519.36529
5812,476,5087194.26576
5812,477,6043646.26171
5812,478,4456674.54465
5812,479,3592908.85879
5812,480,3577178.74118
5812,481,4389353.62545
5812,482,4709496.28722
5812,483,6196963.29323
5812,484,6221937.34382
5812,485,4220041.55521
5812,486,3285627.9574
5719,457,292062.738536
5719,458,326969.920093
5719,459,294663.818075
5719,460,232479.604255
5719,461,491429.839163
5719,462,810854.171705
5719,463,721686.043659
5719,464,438993.94406
5719,465,747380.674249
5719,466,425511.755881
5719,467,544935.412344
5719,468,473581.358829
5719,469,397107.421695
5719,470,1137738.13229
5719,471,967175.773092
5719,472,620614.873342
5719,473,836121.584385
5719,474,1071842.69883
5719,475,1331265.05272
5719,476,493635.666927
5719,477,494967.398275
5719,478,418446.407276
5719,479,405471.838491
5719,480,312256.959915
5719,481,139071.790966
5719,482,396569.254393
5719,483,1073842.01915
5719,484,242117.002581
5719,485,529235.404303
5719,486,272932.444986
6010,457,172112.057959
6010,458,7843710.88064
6010,459,20432746.5998
6010,460,24306098.0209
6010,461,20982900.2636
6010,462,14739703.691
6010,463,9083044.83101
6010,464,317864.141936
6010,465,13859193.5777
6010,466,24521335.2734
6010,467,14384088.8011
6010,468,13855564.1003
6010,469,19349454.6866
6010,470,6933053.49876
6010,471,48759.0014339
6010,472,23713566.9626
6010,473,10624002.3631
6010,474,15011131.8235
6010,475,18257925.6728
6010,476,14276013.5564
6010,477,9008302.37464
6010,478,305533.756777
6010,479,25632236.425
6010,480,25764390.4214
6010,481,15315152.8617
6010,482,7525664.69886
6010,483,8983469.53787
6010,484,8419996.6709
6010,485,742630.211577
6010,486,12080137.5141
5722,457,2679306.83299
5722,458,2521738.63376
5722,459,2835447.43101
5722,460,2076257.48781
5722,461,1653503.50524
5722,462,2230655.70454
5722,463,1905212.0254
5722,464,2115130.43057
5722,465,2274892.11411
5722,466,1522918.65381
5722,467,1603853.25454
5722,468,2182213.4636
5722,469,1728480.46168
5722,470,1896878.20033
5722,471,1981780.65845
5722,472,2203538.16902
5722,473,2006656.66961
5722,474,1987814.23079
5722,475,2514969.44131
5722,476,3259318.35953
5722,477,3390905.07043
5722,478,2514704.31752
5722,479,2558770.53535
5722,480,3026919.08055
5722,481,2794664.07157
5722,482,2399418.77915
5722,483,3331694.89157
5722,484,3416848.28732
5722,485,2983286.82678
5722,486,2001466.53118
5621,457,794039.716734
5621,458,754970.698638
5621,459,704647.42712
5621,460,885303.193405
5621,461,863904.454521
5621,462,1109400.35959
5621,463,1292490.95329
5621,464,1107579.083
5621,465,1513017.87585
5621,466,1166854.91645
5621,467,1038094.72604
5621,468,1149953.77873
5621,469,898084.658004
5621,470,992851.666341
5621,471,874625.409582
5621,472,1212550.56508
5621,473,1437492.28597
5621,474,1292834.73132
5621,475,1248496.6509
5621,476,1347256.75358
5621,477,1034765.74709
5621,478,1134363.78586
5621,479,1184655.6037
5621,480,1485768.44735
5621,481,1139394.22271
5621,482,837263.890656
5621,483,1010076.36587
5621,484,1629352.86869
5621,485,1309668.13971
5621,486,1113614.22466
5814,457,2189740.40312
5814,458,1963562.12314
5814,459,1928298.88273
5814,460,2065149.7032
5814,461,2029133.03796
5814,462,2561472.41133
5814,463,2639813.28661
5814,464,2024612.93316
5814,465,1856187.73546
5814,466,1992488.93408
5814,467,2082704.8843
5814,468,2087436.72947
5814,469,2352459.36641
5814,470,2430630.18729
5814,471,2152814.47817
5814,472,2183459.39102
5814,473,1962722.02863
5814,474,2058362.88449
5814,475,1983940.18113
5814,476,2646162.96934
5814,477,2515196.31167
5814,478,2180262.65548
5814,479,2138437.66856
5814,480,2145410.61756
5814,481,2124145.99103
5814,482,2125941.0232
5814,483,2405657.71961
5814,484,2471907.39506
5814,485,2141868.77982
5814,486,1985928.08107
5921,457,1149710.72206
5921,458,1144378.83185
5921,459,1086814.14588
5921,460,1302378.13753
5921,461,1405506.3285
5921,462,1775267.80537
5921,463,1823754.9317
5921,464,1443736.22345
5921,465,1229302.21583
5921,466,1320785.28891
5921,467,1162125.2697
5921,468,1374140.36318
5921,469,1973812.70947
5921,470,1724751.17093
5921,471,1458470.80649
5921,472,1141537.61115
5921,473,1303940.11865
5921,474,1482792.21355
5921,475,1394179.71122
5921,476,1872041.99908
5921,477,1743990.93377
5921,478,1464601.47412
5921,479,1433986.87477
5921,480,1520014.53257
5921,481,1275182.76165
5921,482,1538056.72425
5921,483,1777379.84475
5921,484,1727299.02537
5921,485,1265589.1615
5921,486,989409.155135
5941,457,1896173.89224
5941,458,1192026.20737
5941,459,1670141.04608
5941,460,1448372.20936
5941,461,1411297.59429
5941,462,1705275.22293
5941,463,2395398.07488
5941,464,1930854.67252
5941,465,1534442.98645
5941,466,1778562.32303
5941,467,1508831.11907
5941,468,1506887.95738
5941,469,1909753.72223
5941,470,2329270.57459
5941,471,1719723.78017
5941,472,1433737.51482
5941,473,1459829.6693
5941,474,1615250.1151
5941,475,1525425.93859
5941,476,2092817.6205
5941,477,2003953.70681
5941,478,1809184.32895
5941,479,1303165.07147
5941,480,1920634.4442
5941,481,1611439.78213
5941,482,1579810.45473
5941,483,1586197.87985
5941,484,1778949.46541
5941,485,1803627.67854
5941,486,1521656.91417
5691,457,4450884.81465
5691,458,4245906.62453
5691,459,4776230.58613
5691,460,3656720.73032
5691,461,3947427.81561
5691,462,4373414.31259
5691,463,4989048.8316
5691,464,4875583.72315
5691,465,5601194.62258
5691,466,3322694.01786
5691,467,5183084.16848
5691,468,4029932.5809
5691,469,5565368.24795
5691,470,5232082.736
5691,471,5024141.16397
5691,472,4706250.8523
5691,473,5328802.42192
5691,474,4439656.82509
5691,475,6016359.19549
5691,476,4475960.71531
5691,477,6391074.12823
5691,478,5932523.63473
5691,479,3304849.6554
5691,480,4658758.49553
5691,481,4674723.45657
5691,482,3822174.22058
5691,483,5867397.64546
5691,484,6744808.69068
5691,485,6331552.99135
5691,486,3394843.86569
5813,457,379442.638752
5813,458,249489.186878
5813,459,216644.796482
5813,460,283673.643433
5813,461,239205.595787
5813,462,365264.166589
5813,463,303878.620096
5813,464,263944.587932
5813,465,203283.102956
5813,466,232742.124359
5813,467,261733.793548
5813,468,248293.968666
5813,469,242092.138455
5813,470,312713.019534
5813,471,303886.628919
5813,472,181346.952235
5813,473,213999.088287
5813,474,238149.588689
5813,475,260290.703435
5813,476,416248.410011
5813,477,493325.846715
5813,478,289890.340875
5813,479,159967.438913
5813,480,333170.104304
5813,481,287111.50114
5813,482,264494.452507
5813,483,305433.863371
5813,484,313961.835128
5813,485,281562.497284
5813,486,182090.043023
5211,457,4081278.35638
5211,458,3277796.25587
5211,459,4321842.78016
5211,460,3238960.25883
5211,461,3860382.33854
5211,462,3903508.40676
5211,463,4205333.08417
5211,464,3510885.58057
5211,465,3460027.60068
5211,466,3356943.09778
5211,467,3521257.26996
5211,468,4120553.86782
5211,469,3799455.58273
5211,470,3521059.15823
5211,471,2984472.75936
5211,472,3395316.68938
5211,473,4135740.76204
5211,474,4234337.53974
5211,475,3912015.21209
5211,476,4126846.92062
5211,477,3791986.53078
5211,478,2897417.50574
5211,479,3222479.36061
5211,480,2508757.25139
5211,481,3527264.72021
5211,482,3218436.25303
5211,483,3145941.13502
5211,484,3456389.18154
5211,485,2961706.0316
5211,486,3318091.27367
4812,457,1216488.5666
4812,458,1416341.4167
4812,459,1088387.14672
4812,460,1148221.74924
4812,461,1135551.42057
4812,462,1268412.39115
4812,463,1354853.32813
4812,464,1141161.9616
4812,465,1808037.74469
4812,466,1551510.93763
4812,467,1298871.54444
4812,468,1132754.5084
4812,469,1303438.70407
4812,470,1244934.42763
4812,471,1212577.10623
4812,472,1525694.03892
4812,473,1470233.70755
4812,474,1332448.47836
4812,475,1429733.93764
4812,476,1096957.8389
4812,477,1292539.93187
4812,478,1389951.10969
4812,479,2065641.08506
4812,480,1092957.80767
4812,481,1127273.56652
4812,482,1079218.74844
4812,483,1704479.30513
4812,484,1330496.83244
4812,485,823790.757053
4812,486,1294277.38202
5945,457,749919.031086
5945,458,761591.590996
5945,459,894892.373614
5945,460,859268.779527
5945,461,863367.0357
5945,462,820940.008663
5945,463,1105482.32949
5945,464,702825.994321
5945,465,890251.987601
5945,466,874897.065514
5945,467,748319.968657
5945,468,588004.827051
5945,469,1077077.42508
5945,470,1205467.34911
5945,471,753795.285695
5945,472,720750.294118
5945,473,751793.699118
5945,474,740419.48648
5945,475,753547.551177
5945,476,920287.992035
5945,477,1275205.83475
5945,478,890414.393324
5945,479,1027236.10926
5945,480,550928.546872
5945,481,821244.463392
5945,482,868033.006636
5945,483,1163667.6313
5945,484,1275736.37185
5945,485,866958.355612
5945,486,612136.895501
5983,457,1057669.97483
5983,458,1124371.20176
5983,459,1219053.23508
5983,460,1228237.22309
5983,461,1013628.20734
5983,462,1358278.16508
5983,463,1281307.06157
5983,464,1051022.54779
5983,465,1070952.34623
5983,466,1165911.70078
5983,467,1193438.7168
5983,468,1170211.2138
5983,469,1462935.82608
5983,470,1372559.32452
5983,471,920393.134498
5983,472,1104931.67914
5983,473,1005828.10427
5983,474,1282008.23252
5983,475,1164411.3794
5983,476,1338284.76623
5983,477,1386872.10191
5983,478,992001.931343
5983,479,1077066.68161
5983,480,1373584.29718
5983,481,1265116.18118
5983,482,1230993.85695
5983,483,1478515.33807
5983,484,1343687.1498
5983,485,973861.678658
5983,486,973004.781217
5999,457,2672971.95153
5999,458,3633709.94082
5999,459,3954154.33605
5999,460,3203087.93994
5999,461,3280744.54789
5999,462,2939146.95033
5999,463,4176573.79234
5999,464,2936080.67457
5999,465,3839320.30053
5999,466,3152033.0369
5999,467,4828024.45962
5999,468,4021776.14334
5999,469,4298992.77801
5999,470,3993393.00716
5999,471,2646272.81957
5999,472,3237803.74842
5999,473,3707975.62998
5999,474,3348445.33655
5999,475,4170631.84042
5999,476,3815662.80772
5999,477,3156382.57991
5999,478,2521379.89722
5999,479,3245793.55516
5999,480,5138069.64579
5999,481,3958810.22209
5999,482,3731825.72221
5999,483,3571437.4167
5999,484,3772480.46178
5999,485,3300992.77975
5999,486,2477593.84475
5943,457,153480.454929
5943,458,191724.71986
5943,459,192061.073648
5943,460,189052.752848
5943,461,144913.793492
5943,462,217775.793032
5943,463,195699.052239
5943,464,150697.385804
5943,465,162640.212656
5943,466,179285.24274
5943,467,201895.214397
5943,468,201484.967947
5943,469,203760.213993
5943,470,179893.253347
5943,471,169459.515453
5943,472,152472.417402
5943,473,184857.178025
5943,474,200770.178402
5943,475,209129.679973
5943,476,198430.217739
5943,477,216542.09933
5943,478,126915.129486
5943,479,105249.857971
5943,480,105058.544758
5943,481,167187.044252
5943,482,160059.847495
5943,483,178735.71518
5943,484,167690.420952
5943,485,146844.234678
5943,486,145239.657913
5533,457,2403435.52711
5533,458,2112902.51561
5533,459,2447735.36389
5533,460,3074819.72622
5533,461,2827554.24505
5533,462,2625051.1065
5533,463,2334682.72663
5533,464,2317072.90292
5533,465,2852501.46094
5533,466,2754307.17926
5533,467,3605049.44544
5533,468,3165554.75505
5533,469,2883547.21793
5533,470,3352546.73355
5533,471,2082236.43921
5533,472,2325404.07943
5533,473,4590644.78999
5533,474,3207148.08305
5533,475,3742651.53339
5533,476,3771679.4479
5533,477,2661418.26942
5533,478,2724218.59783
5533,479,3156283.91918
5533,480,2954433.84931
5533,481,2797148.09495
5533,482,3070933.90351
5533,483,2920420.51602
5533,484,2112199.11285
5533,485,1968842.79367
5533,486,2615129.34731
6300,457,30414.3080775
6300,458,239927.51624
6300,459,155474.680976
6300,460,210900.175008
6300,461,97519.4531204
6300,462,355745.410939
6300,463,147633.655777
6300,464,46965.0159652
6300,465,152101.697308
6300,466,410603.36027
6300,467,370297.355552
6300,468,577805.1202
6300,469,405689.726807
6300,470,104831.708895
6300,471,28032.9476554
6300,472,140521.399756
6300,473,321573.407112
6300,474,473433.792615
6300,475,439364.672717
6300,476,452057.372256
6300,477,74417.6437858
6300,478,33721.1024086
6300,479,123189.765446
6300,480,129797.354846
6300,481,387245.081438
6300,482,546826.138705
6300,483,172731.04552
6300,484,71070.484257
6300,485,29750.7750846
6300,486,189645.67973
7832,457,228808.278747
7832,458,206207.780574
7832,459,184576.213234
7832,460,147510.844435
7832,461,232021.470799
7832,462,122998.77338
7832,463,236337.773183
7832,464,264765.173656
7832,465,268148.420498
7832,466,295621.044689
7832,467,197323.990735
7832,468,182564.015691
7832,469,190722.932893
7832,470,196765.365559
7832,471,189365.435432
7832,472,187330.162142
7832,473,160605.26589
7832,474,218060.33197
7832,475,192489.866551
7832,476,203845.423407
7832,477,204499.783765
7832,478,188883.815953
7832,479,167105.571583
7832,480,218779.303542
7832,481,169596.983718
7832,482,199064.322164
7832,483,245611.688813
7832,484,244310.489258
7832,485,218869.354308
7832,486,173197.750456
8099,457,368314.733405
8099,458,1393176.91467
8099,459,1541622.31207
8099,460,1130467.85331
8099,461,1305707.01357
8099,462,1624510.56117
8099,463,1381611.19025
8099,464,791343.410233
8099,465,1883031.15481
8099,466,1657288.85096
8099,467,1061040.19729
8099,468,1652663.4791
8099,469,1118739.67792
8099,470,908263.011477
8099,471,497152.217238
8099,472,1821195.86704
8099,473,954216.429361
8099,474,920723.662294
8099,475,1230029.0563
8099,476,1265572.10045
8099,477,979345.605794
8099,478,520458.724523
8099,479,2054811.64275
8099,480,1023859.95611
8099,481,1320804.26262
8099,482,1442338.06285
8099,483,1666685.77577
8099,484,1368752.83646
8099,485,417139.44511
8099,486,1597770.98722
5992,457,205516.199398
5992,458,202174.109106
5992,459,251283.147943
5992,460,280008.06963
5992,461,297374.317346
5992,462,308834.597924
5992,463,269101.432571
5992,464,259577.189753
5992,465,238700.328545
5992,466,291443.682168
5992,467,221677.277219
5992,468,246204.305944
5992,469,371104.610551
5992,470,336005.206667
5992,471,236471.060428
5992,472,309479.829507
5992,473,268590.272393
5992,474,258063.81109
5992,475,251377.431319
5992,476,262056.977481
5992,477,246502.943599
5992,478,200416.530213
5992,479,271708.843031
5992,480,123895.086036
5992,481,276711.694639
5992,482,241772.965862
5992,483,244763.367926
5992,484,251692.460789
5992,485,217617.127787
5992,486,313165.477008
3501,457,30017.7515264
3501,458,39561.7865125
3501,459,26524.5993795
3501,460,16792.4024517
3501,461,32023.1736106
3501,462,83628.6296075
3501,463,29165.3194784
3501,464,28478.8448135
3501,465,32633.554138
3501,466,66946.9392183
3501,467,13405.6963395
3501,468,16722.7473654
3501,469,3889.8192538
3501,470,25337.2177487
3501,471,18012.8219605
3501,472,16263.5665669
3501,473,11289.6622227
3501,474,10083.7541247
3501,475,19067.0440413
3501,476,18357.223861
3501,477,71012.6880074
3501,478,41941.8412998
3501,479,51731.0603863
3501,480,4108.21889541
3501,481,4272.3933917
3501,482,3714.53688861
3501,483,2893.37990433
3501,484,10832.8370112
3501,485,10725.0820757
3501,486,6357.84242818
7997,457,165165.862768
7997,458,198097.066829
7997,459,351851.91124
7997,460,269879.112662
7997,461,230811.432805
7997,462,305687.522036
7997,463,169066.795663
7997,464,218052.602788
7997,465,220499.581436
7997,466,215365.729291
7997,467,222633.510582
7997,468,151214.592694
7997,469,257861.840674
7997,470,278125.237175
7997,471,193708.790516
7997,472,230136.280211
7997,473,291069.115756
7997,474,164907.230718
7997,475,514907.757876
7997,476,559050.091004
7997,477,443275.744576
7997,478,419015.938075
7997,479,339508.746689
7997,480,417167.080504
7997,481,311624.988172
7997,482,314921.221978
7997,483,511578.771572
7997,484,609743.797882
7997,485,493706.79494
7997,486,774747.133
5641,457,1108008.21908
5641,458,1088842.07669
5641,459,1051506.19972
5641,460,1190915.78196
5641,461,1155626.39527
5641,462,1299544.9241
5641,463,1595376.1904
5641,464,1465632.21218
5641,465,1285391.22431
5641,466,1191487.35521
5641,467,1135073.53089
5641,468,1424092.68689
5641,469,1469049.94664
5641,470,1727261.23273
5641,471,1609153.66821
5641,472,1408522.75665
5641,473,1025278.06726
5641,474,1151199.7179
5641,475,968858.280452
5641,476,1339668.7589
5641,477,1743862.64731
5641,478,1344587.70548
5641,479,1626418.5925
5641,480,1586649.91686
5641,481,1431828.67575
5641,482,1121973.56259
5641,483,1184623.80026
5641,484,1393944.11171
5641,485,1252237.67762
5641,486,1369099.2527
4722,457,589759.624711
4722,458,705614.32332
4722,459,1031527.23488
4722,460,1081068.31026
4722,461,811380.471199
4722,462,744926.76523
4722,463,673402.423344
4722,464,735992.302683
4722,465,600918.673572
4722,466,1348924.34763
4722,467,1659025.05797
4722,468,757571.109355
4722,469,816740.68009
4722,470,738427.871823
4722,471,540988.54033
4722,472,443192.796982
4722,473,784450.98612
4722,474,1116467.7099
4722,475,909572.337507
4722,476,320542.371654
4722,477,276553.067349
4722,478,793964.699152
4722,479,931602.135641
4722,480,1193439.21743
4722,481,1111545.74318
4722,482,1255245.86189
4722,483,693501.144901
4722,484,895409.356609
4722,485,415437.736303
4722,486,1854242.8994
5661,457,3032526.32016
5661,458,2241092.8346
5661,459,2106116.29966
5661,460,2527648.70575
5661,461,2959146.9371
5661,462,3320655.54406
5661,463,3403758.09087
5661,464,2986239.13363
5661,465,2622818.88223
5661,466,1962028.02202
5661,467,2674243.50471
5661,468,2665623.24752
5661,469,2971655.26719
5661,470,4253003.45643
5661,471,3186235.74583
5661,472,2715736.23127
5661,473,2545686.50222
5661,474,3256118.03902
5661,475,3054925.22894
5661,476,3152869.43496
5661,477,3726467.65756
5661,478,4266848.69633
5661,479,2728749.65399
5661,480,2418734.7443
5661,481,2894396.01915
5661,482,2829169.45542
5661,483,3145870.26999
5661,484,3341637.41985
5661,485,4073971.25289
5661,486,2325201.73502
5651,457,1855893.10019
5651,458,1614162.7328
5651,459,1686112.76575
5651,460,1540300.05915
5651,461,2713305.46189
5651,462,2171540.66175
5651,463,2839145.89919
5651,464,2051400.72743
5651,465,1531278.01184
5651,466,1654214.99396
5651,467,1501411.43978
5651,468,1397228.8449
5651,469,1632830.3273
5651,470,1892335.80605
5651,471,1805106.23826
5651,472,2982034.81472
5651,473,1393115.98455
5651,474,1925250.87581
5651,475,1720528.92042
5651,476,2309818.21921
5651,477,2147936.29716
5651,478,1723360.73949
5651,479,2039635.20814
5651,480,2026344.07296
5651,481,1507133.18872
5651,482,1927135.48559
5651,483,1841014.78054
5651,484,2319202.50336
5651,485,1523125.85773
5651,486,1226476.30009
7011,457,1400939.62887
7011,458,2055536.2548
7011,459,1998321.20025
7011,460,1772534.76735
7011,461,1392493.24581
7011,462,1786838.59889
7011,463,2084865.36695
7011,464,1341449.02277
7011,465,1704376.9891
7011,466,1276377.93952
7011,467,1254958.23452
7011,468,1385518.81122
7011,469,1860153.49996
7011,470,1739508.43828
7011,471,1734832.3472
7011,472,1171653.72983
7011,473,1366951.38404
7011,474,1534301.00767
7011,475,1806914.03113
7011,476,2228256.38308
7011,477,1743725.87793
7011,478,1344753.46524
7011,479,1517008.48548
7011,480,2169613.16825
7011,481,2027912.21713
7011,482,1355761.02182
7011,483,1914031.80749
7011,484,2167816.86511
7011,485,1481635.31725
7011,486,1589043.20959
5699,457,1725587.28052
5699,458,1624822.86841
5699,459,1360902.86965
5699,460,1383316.3385
5699,461,1352170.58651
5699,462,1499588.88887
5699,463,2064971.24506
5699,464,2094838.92142
5699,465,1619872.64806
5699,466,1255316.72047
5699,467,1314391.59715
5699,468,1176733.34799
5699,469,1602477.58006
5699,470,2106148.06346
5699,471,1382749.51629
5699,472,1293576.85654
5699,473,1440417.93696
5699,474,1540767.04711
5699,475,1525476.92553
5699,476,1618024.64698
5699,477,1752463.82667
5699,478,1900391.97469
5699,479,1685928.55454
5699,480,952783.902253
5699,481,1047095.21574
5699,482,1131826.33526
5699,483,1790132.83759
5699,484,1865112.22008
5699,485,1540689.84093
5699,486,1132858.37018
5942,457,217477.942277
5942,458,257004.94069
5942,459,240815.057462
5942,460,254713.942962
5942,461,257054.969655
5942,462,271261.985336
5942,463,230750.95818
5942,464,179102.557893
5942,465,267567.944252
5942,466,288332.473519
5942,467,315724.188466
5942,468,295821.789621
5942,469,256652.168809
5942,470,285063.475482
5942,471,216818.189038
5942,472,267084.599665
5942,473,264968.03586
5942,474,252274.92053
5942,475,234630.503748
5942,476,277890.426849
5942,477,275354.755692
5942,478,261267.456431
5942,479,284034.617007
5942,480,290247.007811
5942,481,225873.368815
5942,482,291177.052222
